business_id,city,postalCode,stars,price
nEHE7R9Aneg00xWsWZ_wZw,Las Vegas,89110,3,2
A6rPIkIzxIeriuI4FFwxnw,Las Vegas,89121,2.5,1
lJickAvhPJ4L6wc7Epyx5A,Las Vegas,89146,4.5,2
cJbihpmefzTASQV4XZR9lQ,Las Vegas,89109,3,2
U3Nkc5DkKNRpBrHmwf4qRA,Las Vegas,89121,3,2
Uy_GsoxJN19c9LtpEx1hLg,Las Vegas,89103,4.5,2
fF0-vRQCmNBphQ46PiQzUQ,Las Vegas,89121,4,2
wcG-3gnFMnKUlbxicoDXoA,Las Vegas,89106,5,4
hX5DiJqOvIkOhwnQ66nluA,Las Vegas,89108,4,1
eXvPY8o3tdQ-xbhBWKjrHg,Las Vegas,89117,4.5,2
dAy78XZ1pgy0gdN9vwfHLg,Las Vegas,89109,4.5,3
spCzs32TMQpRCJbJfArZng,Las Vegas,89148,3.5,1
W1OowxcDDByX5kJzeNB9VA,Las Vegas,89147,3,4
MwcxffFQOLqYjfW0H8jCLw,Las Vegas,89103,2.5,2
vvc7L68Mu3Fa4OnZ8rviFA,Las Vegas,89109,1.5,1
5XMKDYmMGSKkCkrYoELxzg,Las Vegas,89107,5,2
bM-rAr7gxsxxjD-FlRcIJA,Las Vegas,89103,4,2
qVreJ1VtsXeoIiq5_0LvQQ,Las Vegas,89109,4,1
yZWrk_OwNKUebksmNvMFvQ,Las Vegas,89144,3.5,2
JAHvhS-EDRxtoArvrpA5JQ,Las Vegas,89134,2.5,1
3W-CsmRQb65ztV-8PNOqTA,Las Vegas,89131,5,2
xfugyx1FNkQwH61CSewBkw,Las Vegas,89109,3,3
#NAME?,Las Vegas,89104,3.5,2
lYFpDTiVMNrpkpFyIEcc_w,Las Vegas,89118,5,1
bUonI5SEXvQkk1ap66QbMA,Las Vegas,89104,4.5,1
xTOX8D1Tavoi9vPWL-nWdQ,Las Vegas,89109,3,2
pgSnP1h1Hg7O4nEGfxVHZw,Las Vegas,89128,4,2
yibZnp6bLlO3HtJYVTx5kQ,Las Vegas,89183,4,2
M50hxxQZ_g27d3p1-sLA7A,Las Vegas,89123,4,1
Ybf62T5O183za3ULupGNEA,Las Vegas,89117,3.5,3
iocG2xLxxHDmjsnGz9oikQ,Las Vegas,89119,4.5,2
llifBVCFAnr124WdKXmtLg,Las Vegas,89123,3,2
uke-ijDwYofkcv7-o_GqIA,Las Vegas,89117,2.5,1
aD0EslPREWGDlSpD0RMlEg,Las Vegas,89146,4,1
1PLDegYBS2GgyVhX7RoMyA,Las Vegas,89109,2.5,3
IIHpQVCSUmgywdX2cFScHA,Las Vegas,89102,3.5,2
2xNMyd4Gjf-IHlVOw6BJqQ,Las Vegas,89123,4,2
rYb7AOt1KlAGb_s017XgiQ,Las Vegas,89135,2.5,2
i_pI9XnOgJ93cq85Ot06OQ,Las Vegas,89103,3,3
xYxU8kUwDm6PnWOIo0lB7Q,Las Vegas,89169,3,2
O0DxNujKaN-KIfcgbV3MgA,Las Vegas,89104,4,1
1SqLPgnZEVeVYDM-AuoFhg,Las Vegas,89107,4,2
k1l25o628GYC9BrnRzv1Tw,Las Vegas,89119,3.5,1
7fvqqwVzVNGtea6v5f1yVQ,Las Vegas,89101,4,2
pmsGwCJoMjtj-wwP78PIWQ,Las Vegas,89156,3.5,2
HusY0jtxYpF9lGUJ92-xDQ,Las Vegas,89108,4.5,1
aX5yv79RwdBHKbfszlRBMA,Las Vegas,89183,3,2
TSGQekzPDF9dCj3bNsehJw,Las Vegas,89109,4.5,4
IRzXVRIzRoYpnjaVXF3vNA,Las Vegas,89109,4,2
44uqXcYp8QMEK0eicwZJhg,Las Vegas,89109,2.5,2
N1yMNZCAuanbdJran9QZHw,Las Vegas,89146,4,1
wcXqGgZDlnyEyEmtEZ8-zw,Las Vegas,89145,3.5,1
S0o69Agf-IwsP1BonOOnwg,Las Vegas,89148,4.5,2
bz69msmKwRjWQzN-XwyV6Q,Las Vegas,89101,4,2
Rq_kSXJ4RaYCQyFn6UfwaA,Las Vegas,89119,1,2
CRGbgpxtfACCB5P7fStQWA,Las Vegas,89101,4.5,1
u0hCbCotYV_b9rXBGP4cRg,Las Vegas,89135,4,2
L3OGNYjpoYH--DB_2enzJQ,Las Vegas,89148,3.5,2
sDyCNq4uZ0fOw_Hv9VW6ug,Las Vegas,89118,3.5,1
T76nUWrZVnAeW5bzJjh0-w,Las Vegas,89109,4,2
ER4iwGpV3C0tP3bafc8iWA,Las Vegas,89139,4,1
e-F4OrM3O-5gIM_LvhT7Sg,Las Vegas,89109,2.5,2
kJOIif38NQA0ErkcXQAjZw,Las Vegas,89147,4,1
xuiJkTfRIbJSRUWaK2rnjA,Las Vegas,89119,3,1
0WPXDs4ini3D7jpiy1Daqw,Las Vegas,89101,3.5,2
H7liERB1ZJbaIDVcuK16oA,Las Vegas,89110,3.5,2
g9zKa2EmQng63BM2REsQmw,Las Vegas,89109,4.5,3
XLHbYhbtT9Vl4B9QhbDbnw,Las Vegas,89147,4.5,2
tUjX0EqZhlffl1agF-k8kw,Las Vegas,89146,1,3
J9QNmxUyp7Dn5pLZt2-IZA,Las Vegas,89109,5,2
Ys0m_f4kno_0G-3S39M-Ag,Las Vegas,89139,4,2
sNdGSQVU1qOq9qQig3fnnQ,Las Vegas,89119,5,1
S1N5-ZXwR4fUIPs6dLnBYQ,Las Vegas,89146,3.5,1
9SmXNv-BO0JTHhENQ10YZA,Las Vegas,89109,3.5,2
HZx0r4p-cl_80b43aRd5iQ,Las Vegas,89106,4,1
82kehL5xSvGbLYTmF_f2Vg,Las Vegas,89110,3.5,1
qQIUMQJ0pMiiYpygql3Zdg,Las Vegas,89148,3,2
0EpnzIpeFvhISkxMTIv9WA,Las Vegas,89117,4,2
RX8Q4_nu3VnAwXtHdgAKCg,Las Vegas,89139,4,2
uFre_WMHGbNC_hCtBwM-dg,Las Vegas,89117,3,2
viry1tKdw736ZRBeX9UB5Q,Las Vegas,89130,2.5,1
2sjfncn3GNHpKZDAcsm1Uw,Las Vegas,89183,4.5,1
Ol8pDhE1hCgSmWTZ9ZC1RQ,Las Vegas,89169,4,3
d7fVRG0FPDqxInq7Mbps3Q,Las Vegas,89139,3,2
a1ceuP4pVMjaOgzMhH9GHw,Las Vegas,89109,4.5,2
rF74jsFqy6L7pBetZOJxLw,Las Vegas,89115,2.5,1
ZxTq67QjC2ORlEuIt8ZaJA,Las Vegas,89104,3.5,1
Ozy5LlmU0k-mVs7RXNisZQ,Las Vegas,89123,2.5,1
pBndj1d8tXXTYu1-_cvqWQ,Las Vegas,89118,3.5,2
afcvqPj5B_xNa0uXMQaa_g,Las Vegas,89103,5,2
j7ooAJoKOgjT1_ARsFECZg,Las Vegas,89109,3,2
LEzaRCdhDfO2eM75HZNnUQ,Las Vegas,89123,4,2
eYNZc437KFTHKw6pU8GA7w,Las Vegas,89123,3,2
sVWC2YgCuZsoiVqvqbQHYQ,Las Vegas,89106,2.5,2
E-6l98hX8jICTF6rKHxI8g,Las Vegas,89109,4,4
nCjsK9-_xH0bxuEqdAc8TA,Las Vegas,89119,2.5,2
mPnuIggOiZA91AUW9FcX9g,Las Vegas,89103,3,1
8I2Xb-mksGen0ra2CnUJpw,Las Vegas,89105,3.5,1
8TBDAWJCxI9O4S5ik0W3GA,Las Vegas,89147,5,2
cu8JwvDM0UKB6Vj-jafb4w,Las Vegas,89110,3,1
VyScvFjEnHYLolSLCii6bA,Las Vegas,89118,1,1
Si_kJVwNSwSsNUHeBu3nvQ,Las Vegas,89109,4,2
3HSfvse-uDmmMNAUiWIVBQ,Las Vegas,89119,3,3
JYtGcfc3iFvwj5Zi4oQg7Q,Las Vegas,89121,4,1
X075p7boJU1j1JNHUj5UQQ,Las Vegas,89101,3.5,2
EqcbPw_UdZt6J0aq9H7Qeg,Las Vegas,89117,5,1
rrlD2nssPWD8Nf1mmkaKuQ,Las Vegas,89148,4.5,1
Vn-Xqc1qkF1Vh2Z-wHkBVw,Las Vegas,89104,4.5,1
iL2-xJ4-eMsJk88PsbivbQ,Las Vegas,89106,4,1
Iz6qBDbT_JATKj_HWcZSgg,Las Vegas,89129,3.5,2
PYUyY5E1MPn_8m9WZeMDHA,Las Vegas,89107,3,1
Wg9272hxpu9IBTXMTB6EeQ,Las Vegas,89113,2.5,2
X-1H9bXitbm05ASW5Xvw-w,Las Vegas,89118,1.5,1
BI3kK6a6ko6yfz9TviQ7Aw,Las Vegas,89169,2,1
3CxiP8n7DAL-YOOTCW2wNw,Las Vegas,89113,2.5,1
Hzj6oJIZFI4dh5ABDLNgEw,Las Vegas,89121,2,2
ARbfYHjtwtddBztjaf_Qng,Las Vegas,89119,3.5,2
lRZwdqsYOjmQ19mfuKK9Bw,Las Vegas,89102,4,2
FW_zg6VuyW5v_vM394gWAw,Las Vegas,89134,3.5,2
#NAME?,Las Vegas,89117,3.5,2
9GRbDT8WCtfImKHMn823-A,Las Vegas,89123,4,1
NjClCzVe0dgaMt6q_-9-oA,Las Vegas,89149,4,2
lsXRQ6DxyrbMFhl8croN8Q,Las Vegas,89131,4,1
Jur1iiejUFw_YCkfDfy1gQ,Las Vegas,89146,3.5,2
UadjF8_TEWUbuU-QnzQicA,Las Vegas,89109,4,2
nOkSC1GtMUJ_I70sb0SaeQ,Las Vegas,89123,4,2
i4qev_z-N2vrHPVbYATtLA,Las Vegas,89149,4.5,1
5ic8m9PNixMA__h0G4WH5w,Las Vegas,89148,5,1
FIhNVl-AFxrjb1-puoFF_Q,Las Vegas,89102,3.5,2
D2wzjCjf7VUfsSLA9TsWlA,Las Vegas,89109,4,2
vAP2I0ERKzLSZFRZWAICGg,Las Vegas,89103,3.5,2
9CvEg1e-PbVgaBrrAK9hdQ,Las Vegas,89109,5,3
9VzRzMWVWG_E4mBWnIB60w,Las Vegas,89110,3,4
McQsl_USMy6kfUz9J02Tdg,Las Vegas,89118,3.5,2
7njZaRjDXi8anBaGlGQu4g,Las Vegas,89141,3,2
m4EqSB0aI17jzMyCtdfWAA,Las Vegas,89109,3.5,3
56D2GUAp3lesnYcoilPd6w,Las Vegas,89178,2.5,1
pakos2e7OhnBbd0i0T8lKQ,Las Vegas,89139,3,2
BozDqucrH17LmBsmfOwWkA,Las Vegas,89121,2.5,1
#NAME?,Las Vegas,89146,5,1
LpqiMJOKlrYcGqJK0jOWIw,Las Vegas,89102,5,1
6beJGNWviNq_VbODEULexA,Las Vegas,89109,4,2
al8JwVfpnQkFNhOTDot99A,Las Vegas,89131,3,1
7eP98hfuK0R7XYsAYfhutA,Las Vegas,89135,4.5,2
nteAMOsI2DsTTR9v6G9E7A,Las Vegas,89146,2,1
AeOHcC1tKrogRUfKJ8OCqg,Las Vegas,89117,3.5,1
fi6A6xM2RCYjhDvzffczjQ,Las Vegas,89183,4.5,1
YCMjj7OaCYpXPplTBKonUQ,Las Vegas,89104,2,3
npZHzl51daxLEkd5KfKk8Q,Las Vegas,89109,4,3
LR0qF0FEVsCOhYWUOiH26A,Las Vegas,89109,3,3
ycPQbupAa-fbpcaTBgNbFw,Las Vegas,89104,4.5,2
mL9sLXHeA0q7aj8-BXXq4g,Las Vegas,89122,2.5,1
nhIWy8eXayUvDzAz3Ef-Og,Las Vegas,89109,3.5,1
dSjzFrUbIjqlhd2cJp-zSA,Las Vegas,89118,4.5,2
FiEUjd-X95z0GfXCpdtQkA,Las Vegas,89103,3.5,1
FxEoO2etCPrPLFOnGwV-Ww,Las Vegas,89103,4,3
Q3c9S0GOZpuBQkwXeXvo0Q,Las Vegas,89102,4.5,2
8yhAsuGc_xQvFSyQNKqJqw,Las Vegas,89109,3,3
XOHwwAllO_yU_VvvsuDAkQ,Las Vegas,89117,4,3
29gRVWlK5DYghVwlvBuTuw,Las Vegas,89120,4.5,3
kr27iu084jHMbpXXTu28ow,Las Vegas,89104,4,1
eoBeah3ZXruU1E5Fs1nSaQ,Las Vegas,89109,4.5,1
BMPEUgIdkVlUllE1NUBrGQ,Las Vegas,89118,4,1
RrKfYuyKqBn3wKBZNBuFSw,Las Vegas,89146,3.5,2
jmyvOW6G2T1fIePvajB4nQ,Las Vegas,89119,4,2
Dh6JsWOKQqIjuw4ZPnWkOg,Las Vegas,89146,4,1
1DuRQzhBWNbIQOZjOvw9KQ,Las Vegas,89147,5,4
R_ZlcX46pPdjhjmfd043LA,Las Vegas,89104,4,4
ii8sAGBexBOJoYRFafF9XQ,Las Vegas,89109,3,2
#NAME?,Las Vegas,89119,2.5,2
8voq1AhDCJ-GiCuwt9qe6w,Las Vegas,89117,2.5,2
lQ2_v99ZPq-NAHZkB_-DxQ,Las Vegas,89109,4,2
hvuKpdYWyoFm6abwfQiipQ,Las Vegas,89115,2.5,2
d482l58ho0_IMdFkXX1F5Q,Las Vegas,89109,3.5,3
iBlQvqiy5Rg2h-y9TS1yOA,Las Vegas,89135,3.5,2
Xn3OFNEIojgj4t8r1TQFOQ,Las Vegas,89118,5,2
CqAfATa4bN_VD5BuY82TRQ,Las Vegas,89109,4,2
#NAME?,Las Vegas,89102,1.5,3
CofqjNylNVBkfx266OR9vw,Las Vegas,89109,4.5,2
Y5Kf9tRVcibObhSQ7AAIog,Las Vegas,89146,4,1
uadMPZmoEa825c7Zx8fOBQ,Las Vegas,89147,3,1
5Zc41a446gV3K_o7CDs69Q,Las Vegas,89109,2.5,2
2bK1ng2mnRdtTh_BDNGmIg,Las Vegas,89149,3.5,2
srdASQdBJwyUzZAQKdH7_g,Las Vegas,89109,4.5,2
_TRbETlhqQq0OLzWbAPkvA,Las Vegas,89147,4,1
wvyRHhvnOaJFf2CSVQVgVQ,Las Vegas,89119,4,2
dkCi6pb2tP-BPTGTgv23zw,Las Vegas,89103,4.5,1
rt-aQTkNfILbxBuATdJ1dA,Las Vegas,89101,3.5,1
0xAgZvViupzyq85Qj-s2jA,Las Vegas,89117,3,3
PozUiJO9qElJlqB4WN7f6g,Las Vegas,89147,5,2
tByEVAaHu9Vm33deijKQBw,Las Vegas,89101,3.5,3
CELtWt1ygao81JWDwWRvSQ,Las Vegas,89104,4.5,2
A3AO3lI5G6zTLlJmQ-YdSw,Las Vegas,89169,3.5,2
NINXtsdhMcT2kCAI52ZPQQ,Las Vegas,89113,3,2
qymbG4V5vC01eLF6LOZPQQ,Las Vegas,89130,3.5,1
RodA_gxhr2Mj-pyQAL2RAQ,Las Vegas,89135,3.5,2
BSGy3c4voXZ5ntOi2fJwjg,Las Vegas,89117,4,2
hvli4q7O301nj5XiogURkA,Las Vegas,89106,4,3
irt97q32ROIgQJOEqseebQ,Las Vegas,89109,1.5,2
EZ4TljJvGenxrkM4JsqtZg,Las Vegas,89129,3.5,2
0s_h9xlVAXkDB0uz40Xq0w,Las Vegas,89104,5,2
n1fqRrQnURF1WWnDiDwJlQ,Las Vegas,89101,3,1
VZZJayvsVd_IVul5DZ2LsA,Las Vegas,89107,3.5,2
Cni2l-VKG_pdospJ6xliXQ,Las Vegas,89119,4,2
bzI2YREsxDomhVvvaZmcSw,Las Vegas,89113,4,2
xoj-trDpHxdCaRI6Xet_Vg,Las Vegas,89169,3.5,1
4pxK5njPxYHFp7IMEch1Bw,Las Vegas,89123,1.5,1
KTDDw1gAV4G_YoKOdQ1Ygw,Las Vegas,89130,3.5,1
wZCdr3iLTE6aa9kiVxWJWQ,Las Vegas,89104,4.5,2
WJVDUT13ZpB698C8VN6tww,Las Vegas,89103,4.5,3
r2vAwakuF7qXNtQDuMEFpA,Las Vegas,89103,3,1
pcHsG8Ibt3XrZMW405pcpQ,Las Vegas,89109,4,2
IiVUoKDPWULbJOMfnHVrLQ,Las Vegas,89102,2.5,2
rWJhTVFVGnHRQW6Xp_Q3Sw,Las Vegas,89130,3.5,2
Iy-PWtUd7mxSQutEcr5x7A,Las Vegas,89123,4.5,2
5cBPRkM5NpwbITBDh8QSfQ,Las Vegas,89161,4.5,3
wHgiDmpVKv8CeIybGjTRvw,Las Vegas,89117,5,2
9ryw1Ci7Id8X55RqN-AynQ,Las Vegas,89123,4.5,2
n_EUCiFdOmS0tnld-doN2g,Las Vegas,89103,3.5,2
1S6plxQIyrN2rXtYRa9kZg,Las Vegas,89109,4,4
gK1raTRSGHdVhH9HtjQbGw,Las Vegas,89039,4,1
yr7qRPzFzneyq4ZabLY9lA,Las Vegas,89148,4.5,2
ccDV8Fu1O6qazvik_r4pkQ,Las Vegas,89111,3,1
RB_nmlTMCS2M06c6wz4ANg,Las Vegas,89169,4,3
n22wRmhfct7YZOouuTANiA,Las Vegas,89146,2,2
wJAs37fHi3iqQ8Huym1mGg,Las Vegas,89109,4,2
bGy8Ezwnt68Ms_LcI9vJKg,Las Vegas,89128,3,2
kYvZZ_aKaKLQKeyms74T2Q,Las Vegas,89147,3.5,2
bWZ6xFCL9FeAUPFmbAgAAw,Las Vegas,89104,4.5,2
dJWWqmoqZapsKftvExjwXg,Las Vegas,89109,4,3
mEhW0TYZi1xor_Xp15Fc2w,Las Vegas,89109,3,1
5o7Fx7Iot-gLKVNegLLw-w,Las Vegas,89119,3.5,1
koj6X73vwZafWKqOsaaG6w,Las Vegas,89107,4,2
24wnyPyir6-Bmv6zq7OXHg,Las Vegas,89146,3,1
Dh864nl6ntoqp6PR27yIjw,Las Vegas,89130,2,1
AargSn8iNBTrjZuL5BrlnQ,Las Vegas,89135,3,3
Tq032toLj_WQY3e7P3aQ8A,Las Vegas,89149,3.5,2
gfk1y4GpRvTNYeS8qFiqGw,Las Vegas,89106,4.5,3
NCR20zyNvXPb3gYpZqAvbQ,Las Vegas,89101,4,2
iFZpVdFnuVh9cSrBCpjHmA,Las Vegas,89101,4.5,1
JpssdgvmNjfBpjIhZMgICA,Las Vegas,89102,3.5,1
bffIrgDzeZBZ9D3gr0Dwyg,Las Vegas,89135,4,2
otfSRZ-vIPddp_fOoZG4Nw,Las Vegas,89129,4,1
TFzZX6KrkciOVYBn5_Xpzg,Las Vegas,89119,4,3
hs6q3UzhivmNg_ZVxJMNoQ,Las Vegas,89119,5,2
lDOnQdflXPGX4-p1_mATLg,Las Vegas,89113,5,1
mwUz24bSy-aZlU7SB3nKfw,Las Vegas,89113,3,1
5sq9xt0MpvorBZBYgF1MjA,Las Vegas,89122,4,2
DyVteo8Blf5gEfC9QbJE9A,Las Vegas,89107,2.5,1
1ZHBhMwi9rdXJ92QPHrWLw,Las Vegas,89110,1.5,1
pojpO8l6ulkpV_ezealGRQ,Las Vegas,89108,3.5,1
uuJd7YPb1g4f2Hedn3bkuA,Las Vegas,89147,4,2
yFKXkUvUAJ2htaSg3JdxPA,Las Vegas,89123,2.5,4
poYsvuOmVDqF4dTnjJ780A,Las Vegas,89119,4.5,1
eqRYda9F_4ziinRW-N6ixw,Las Vegas,89117,2.5,1
LxPNKVBrbqIHog3MI-rkDQ,Las Vegas,89103,2.5,1
zH8wTu0XfzBvM451E9VSNA,Las Vegas,89117,4,2
rnvDoLkm3iIr6F_kSLyKWQ,Las Vegas,89030,2.5,3
7UTQs_W0y79WwQeCK9sGdw,Las Vegas,89119,3.5,1
E9HkUYYO_-5vKjvBwLuDIw,Las Vegas,89128,4.5,2
cd9bU_zxbmb-PU0UJogTcw,Las Vegas,89103,4.5,2
dGISLd9m-TX3yusugg6uEg,Las Vegas,89103,3,3
8VCyDz3DHrlo5TFt8T1x6Q,Las Vegas,89104,1,1
JzhcaFaLW_YCeg4TfwOV8A,Las Vegas,89123,4,2
GhgQeJcizxevJu6TFjmXqg,Las Vegas,89102,3.5,1
1lLFAegx2dpQMiRZzV7P-w,Las Vegas,89149,5,2
m546-3A38pu4hJNlHTkjYg,Las Vegas,89101,2.5,2
WhhYFGRHoC22Pb-OH-e8jQ,Las Vegas,89102,4,1
ByTWVwFUq5gJ17FhZfZeyQ,Las Vegas,89103,3.5,2
zmL2A5_BoZjuYxpeFHCKag,Las Vegas,89183,3.5,1
1NSP2-yi1jHJpos-F2080Q,Las Vegas,89123,4.5,2
a3RAG65NI2LcmHVy8--iAw,Las Vegas,89148,5,2
bQUNVgWm6tkOWCvfbK73EA,Las Vegas,89148,5,2
nl3I7aONnF4wHrY2SIhAIA,Las Vegas,89146,4.5,1
GmGvbDABaGvcKe_jIDvq6w,Las Vegas,89117,3.5,1
YUE5S4ReiM4dq9qkKbDMwg,Las Vegas,89108,3.5,2
Ji35uFlQyOpKjMFNKwp4mw,Las Vegas,89101,4,1
Rt_M67qJU8x4QGhdYwnkAQ,Las Vegas,89101,2.5,1
siuAD-vFRYAjozc332wq3g,Las Vegas,89128,4.5,3
hPT2P7ZbPQC_Nee1q9pQNQ,Las Vegas,89109,4,1
fP-26GHwqVt07cgAAaC2IQ,Las Vegas,89103,3.5,2
CCKvPGRC1_jOBgDw1ozw5A,Las Vegas,89103,3,2
36ckWelVitpgX16g7lecqA,Las Vegas,89109,3.5,2
qHaX-UkKNerb_erwqKoLnw,Las Vegas,89129,5,2
S90RSdPuh2SxSDJFj574eQ,Las Vegas,89109,3.5,3
OWiKC7bjIvc7L2iIuBsHxw,Las Vegas,89141,3,2
fjmDV4HLZQKRAkNMSpz7vw,Las Vegas,89148,5,1
2BuY5r2GWoai6IAn9FptCg,Las Vegas,89109,4,3
ZaV97nuYxH32bthBIzjgmw,Las Vegas,89119,3,1
XIDhO9YAhsCa0upSkMhGuw,Las Vegas,89146,4.5,2
qUSisWf5QNIMk8aeVhwKjA,Las Vegas,89149,4,1
f8IMQgRwo-8GP372MElDGQ,Las Vegas,89101,2.5,2
6PGIUSEhGR0k9We-xRoG9A,Las Vegas,89121,4,1
kaVWvc71cXH9MKuQmDtVUA,Las Vegas,89102,3,2
NYQarf_1CuWsDCZuMhM5_w,Las Vegas,89104,3.5,1
JIl4gbnh_cORSjSrZgOjAQ,Las Vegas,89104,4,1
UdTgTjN0bo9JNPNkECuMrA,Las Vegas,89102,2.5,1
9pTewioF128zRmHKAYGYDQ,Las Vegas,89131,2.5,2
xqoBJepL-cB-M_6Di1Sdjw,Las Vegas,89109,1.5,2
Fx0Dk1AoZvSe7XLfEuFbXQ,Las Vegas,89102,3.5,3
F6p_k-Q6W_kkAb-s_a0Omw,Las Vegas,89119,4,2
aEB-w-L4nhNe0wya_AHOKA,Las Vegas,89104,4.5,1
PmKAXmp2F5_Bx-7qPh3Q6w,Las Vegas,89109,4,2
c5N-XCk-ntpyYRsYkwH7kA,Las Vegas,89119,4.5,2
o1wIJ_ToTf6nKkumXWxSUQ,Las Vegas,89101,4,1
u-UUQGwSCa0f0w_PD-M65A,Las Vegas,89117,3,2
zqcGg4GKVK89NXp0rzJmPg,Las Vegas,89118,4.5,2
5XA5o65PzzwcK--OLeWtJw,Las Vegas,89107,2.5,3
Uexfb_pSSjTymTsmby9M9g,Las Vegas,89183,3.5,3
QJatAcxYgK1Zp9BRZMAx7g,Las Vegas,89109,4,2
loEwm40TwkQeEu3zYvU7RQ,Las Vegas,89135,3.5,1
5XORYO9raiXVZSGGPvjSmA,Las Vegas,89149,3,2
m-POjqRtpWBcICTo2S5tfQ,Las Vegas,89084,3,2
qR4i9npt7e-SchlgDqcajw,Las Vegas,89110,2,3
H2mDO9cvF-WLvyZexCyvZw,Las Vegas,89101,4,4
N3WQPXoVeCuzqyPIvWIX5Q,Las Vegas,89109,3.5,2
yEgdNtrIuF5Jf34nIjyKug,Las Vegas,89135,2.5,1
KaiaJ5eC23dOJ_KOT6FLAg,Las Vegas,89109,5,3
eHssFUN-EIsh0gfebHhJGg,Las Vegas,89103,3,1
LpJvitnw7vU5UW-3KE9kjA,Las Vegas,89109,4.5,3
wWuGa3OOQJro_XGe-GKBXA,Las Vegas,89146,4.5,4
PgQZfKQwW6Q9fIvViD7Xrg,Las Vegas,89145,3.5,1
6Q7-wkCPc1KF75jZLOTcMw,Las Vegas,89109,2.5,2
ST-IVOkIRq-DAyTD0e9DKw,Las Vegas,89104,3.5,1
ahSFUPojs9X3-1jP-QPb-w,Las Vegas,89109,4,4
deL9fV4Jw3XhS0WqGRKgiA,Las Vegas,89101,4,2
puUMzmsCofLK9hwktbJiEw,Las Vegas,89103,4,2
r9JWM9jLbpjd0JRgI4RrSg,Las Vegas,89139,4.5,3
BGcrYtRjOc6eWtxOpD9cWQ,Las Vegas,89121,4,1
aS1qJzTGyluRT2tJ09Jbaw,Las Vegas,89102,4.5,2
ieEHX6LBG-y3k36x-uA0Vw,Las Vegas,89102,5,2
4KtAg9IWyh5pFqmT0E30zw,Las Vegas,89130,4,2
mlZgrBvWbHbPps2G0c1Ukw,Las Vegas,89109,4,3
#NAME?,Las Vegas,89169,2.5,2
hMYEwWtfEHcYmDr6squCnA,Las Vegas,89146,2.5,1
fc4mZF7IlMDtnWgvOKRpFQ,Las Vegas,89106,4.5,2
3MBON3dW2a1NKjgo9H780Q,Las Vegas,89113,4.5,4
5cbsjFtrntUAeUx51FaFTg,Las Vegas,89135,3,2
8lD88aV9x8Vsr2Sp_pIAqQ,Las Vegas,89119,4.5,4
6xBgaXrAlH5KMIW-GPSUzQ,Las Vegas,89102,3,2
i64B3H4Bb7R4A7CivOYV2g,Las Vegas,89107,4,2
YYU_E5ASIuS6HHUu8Kv-Xg,Las Vegas,89148,4.5,1
60uVlCUiLJvq3xNo_3bhQQ,Las Vegas,89148,4.5,2
ewhYqXL8jLrNpwQGnGIhyw,Las Vegas,89109,4,1
ejcVeQztxXY6NX2O2SE0Rw,Las Vegas,89147,3,2
shF8S2B8qU-ddiyCeR-UnQ,Las Vegas,89117,5,2
BSDKbSLFO3CP-uhfcuUCkA,Las Vegas,89135,3,2
shJPvAZ1pdUVm9DORQ6g3g,Las Vegas,89123,5,2
EpEg3SXlVEGek2VeJXy6BA,Las Vegas,89147,2,2
0S4WFZJZhVeM3aAqKjLz1w,Las Vegas,89103,3.5,3
O7D3kO1YMq3xfQG4sasZcA,Las Vegas,89104,2,2
ZGwOOa93pc5hnsCLUgJJpQ,Las Vegas,89107,3.5,1
Eim8jt0BY7-EXik-AAJ3hQ,Las Vegas,89135,5,2
7gjYJ6leqm2IMJXNpKvIlw,Las Vegas,89119,2.5,1
1aj9YPKOcgScIr4qszWrRw,Las Vegas,89109,4,3
7OkUKJNJkurXKeixq_ASVA,Las Vegas,89121,2.5,2
pFQaji0idkrzv5J-qTQ82Q,Las Vegas,89104,3,2
0FPiudg5-syHhU0t88rgSA,Las Vegas,89109,3.5,2
bLdvAHB3y55gHGoRGD6MJw,Las Vegas,89128,3,2
EVTF6pCKMsSOymxdmW11RA,Las Vegas,89109,3,2
2zufEbSI_D8t3WPCgShw-w,Las Vegas,89109,3,2
Mn6PbumS7GL2v3jPilTaeg,Las Vegas,89109,3.5,2
pZheA6S-JPT7v_H444D3RA,Las Vegas,89123,3.5,2
WqjHEdAftag4ixm09POepQ,Las Vegas,89109,3,1
wtg854TL8XL454Nm7T1UJA,Las Vegas,89109,1.5,1
H_CKS6wY2_uFWJrHhCZBMA,Las Vegas,89109,4,1
JucrAcz7BXWEUi5eYI2g3w,Las Vegas,89115,3,1
Kz0Dep8kSHwZwKSRmsBCnQ,Las Vegas,89106,3.5,2
h9r-Uif_y0b6x80IJFzXLA,Las Vegas,89109,3.5,2
03icrim6SfEQJlejDMbzsA,Las Vegas,89146,4,1
R0ukZ5FgY_2Pn96Go5mftA,Las Vegas,89109,3,2
_PgcFDzBzXik7ZkJ7F3L_g,Las Vegas,89109,4.5,4
TRM0H_3uKfbenY9TFtdhHg,Las Vegas,89121,2,3
P-RZguMHa0viSWg5TRQE1Q,Las Vegas,89107,3.5,2
Hz6pXloEBWboBaJuEpk0JQ,Las Vegas,89103,3.5,3
3TB4O5-edTqOlx7QZkDvtw,Las Vegas,89121,2,2
3-Bm90nXNtwLFyDtlj9olQ,Las Vegas,89104,4,2
